,EXPOUND,explain.,He EXPOUNDed his views on the subect to me at great length,
,LIMPID,clear.,She has a LIMPID style of writing poetry,
,LUCID,easy to understand clear.,The answers in this book are explained in a LUCID style,
,PELLUCID,easy to understand clear.,The message sent was uite PELLUCID,
,BENEDICTION,blessing.,His arms were outstretched in BENEDICTION,
,CONNOISSEUR,an epert.,The ehibition will be a delight for the collectors and CONNOISSEURs of silve,
,VIRTUOSO,very talented, esp in music or arts.,He is a Piano VIRTUOSO,
,CONTRITE,feeling guilty.,He looked so CONTRITE that for a while she believed that he was actually feelin,
,PENITENT,feeling guilty.,He was feeling PENITENT for having punished his son without verifying the truth,
,POIGNANT,feeling sad or regretful.,Her face was a POIGNANT reminder of the past time,
,REMORSE,guilt.,She felt no REMORSE at leaving them without notice,
,RUEFUL,feeling sad, guilty or pitiable.,The consent was RUEFUL rather than cheerful,
,ABEYANCE,a temporary suspension of activity.,Legal proceedings are in ABEYANCE while further enuiries are made,
,HIATUS,a gap.,After a five month HIATUS, the talks resumed,
,LULL,a temporary calm or quiet.,A LULL in the conversation,
,MORATORIUM,The suspension of an activity.,The convention called for a two year MORATORIUM,
,RESPITE,a break from something difficult or unpleasant.,The medicine brought a brief RESPITE from the pain,
,ANTECEDENT,a thing that comes before another.,It's fairly common to write a sequel, but not so common to write a,
,FORERUNNER,a thing that comes before another.,An early injury proved the FORERUNNER of a disastrous performance b,
,HARBINGER,a sign of something to come.,Her father's successful job interview was seen as a HARBINGER of better time,
,PRECURSOR,a thing that comes before another.,These events were PRECURSORs to revolution,
,ANATHEMA,a curse,Blind faith is ANATHEMA to science,
,BALEFUL,harmful.,We are aware of the BALEFUL effects of water pollution,
,BANE,something that harms.,Sales taxes have become the BANE of businesses across the country,
,BLIGHT,something that harms, or destroys.,His career has been BLIGHTed by injuries,
,DELETERIOUS,harmful.,The DELETERIOUS effect of stress on health,
,DETRIMENTAL,harmful.,The sun's DETRIMENTAL effect on skin,
,MALEDICTION,a curse.,The MALEDICTION by the sorcerer scared him,
,MALIGNANT,harmful.,This will counter the MALIGNANT dust of biological and chemical weapons,
,PERNICIOUS,harmful.,The PERNICIOUS influence of TV violence on children,
,UIXOTIC,unrealistic and impractical.,He is UIXOTIC he wants to achieve things that are practically impossible,
,UTOPIAN,ideal.,There is nothing like a UTOPIAN societ,
,DEBAUCHERY,excessive indulgence in sensual pleasures.,He later regretted the DEBAUCHERY of his youth,
,DECADENT,deterioration, esp of morality or culture.,The book condemns some of society's wealthiest members as DECADENT fools,
,DEGENERATE,to deteriorate in quality or culture or morals.,We are living in a DEGENERATEd society,
,DEPRAVITY,deterioration of culture or morals.,He was sinking into a life of utter DEPRAVITY,
,DISSOLUTE,excessive indulgence in gambling, drugs, and drinking.,Literature dealing with the DISSOLUTE and degrading aspects of huma,
,IMPROBITY,immorality or dishonesty.,His IMPROBITY resulted in him facing a termination from his workplace,
,LIBERTINE,a person who is morally or sexually unrestrained.,The legend of Don Juan depicts him as a LIBERTINE,
,LICENTIOUS,immoral.,She regarded this as the LICENTIOUS and corrupt culture of the entertainmen,
,REPROBATE,a depraved, unprincipled, or wicked person.,Without hesitation, she criticized the REPROBATE who proposed such a,
,TURPITUDE,immorality.,If there was TURPITUDE in that twisted soul, it was well-concealed,
,EMBRYONIC,just beginning to develop.,The plan, as yet, only exists in EMBRYONIC form,
,FLEDGLING,young, new, or inexperienced.,The intern was still FLEDGLING,
,INCHOATE,just beginning to develop.,INCHOATE feelings of affection for a man whom she had, up till now, thought o,
,INCIPIENT,just beginning to develop.,The project is still in its INCIPIENT stages,
,NASCENT,just beginning to develop.,The actress is now focusing on her NASCENT singing career,
,RUDIMENTARY,not fully developed.,This is perhaps the result of some RUDIMENTARY research,
,ATROPHY,degeneration, decline, or decrease.,TV viewing may lead to ATROPHY of children's imaginations,
,ATTENUATE,make or become weaker.,The drug ATTENUATEs the effects of the virus,
,ATTRITION,a gradual process of wearing down, weakening, or destroying something.,The enemy surrounded the town and conducted a war of ATTRITION,
,DEBILITATE,make weak.,The troops were severely DEBILITATEd by hunger and disease,
,DEGENERATE,deteriorate in strength, quality, etc.,,Her health DEGENERATEd quickly,
,DEGRADATION,the act of degrading.,A lot of environmental DEGRADATION is caused because of plastic usage,
,EFFETE,exhausted of vigor or energy; worn out.,The soft, EFFETE society that marked the final years of the Roman empire,
,ENERVATE,make weak and tired.,A lifetime of working in dreary jobs had ENERVATEd his very soul,
,ENFEEBLE,make weak.,That bout of pneumonia ENFEEBLEd him,
,FLAGGING,weak or tired.,We should rejuvenate our FLAGGING attitude toward everything,
,MORIBUND,lacking energy or vitality.,Italy's economy is stagnant, its businesses depressed, and its reform,
,WILT,lose strength.,He was WILTing from all the pressure at work,
,WITHER,to cause to wilt, fade, or lose vitality.,Constant injuries have WITHERed the man,
,X BURGEON,grow or increase rapidly.,This country has a burgeoning population,
,X REGENERATE,to re-create, reconstitute, or make over, especially in a better form or,The money will be used to regenerate the commercial heart of the town,
,X REJUVENATE,give energy or life to someone.,His new job seemed to rejuvenate him,
,X RESUSCITATION,to revive a person who has lost consciousness.,He had an heart attack and all attempts to resuscitate him failed,
,X REVIVE,give new energy or life to.,We revived him with artificial respiration,
,FETTER,restrict.,He felt FETTERed by small and petty rules and regulations,
,SECURE,fix frimly.,She SECUREd the rope firmly to the back of the car,
,SHACKLE,a restraint,A country struggling to free itself from the SHACKLEs of colonialism,
,TETHER,tie with a rope or chain,He TETHERed his horse to a tree,
,X EMANCIPATE,free from restrictions,Slaves were not emancipated until 1863 in the United States,
,X EXTRICATE,free from restrictions,He had managed to extricate himself from most of his official duties,
,ECCENTRIC,unusual or unconventional.,Most people considered him a harmless ECCENTRIC,
,FOIBLE,a slight peculiarity or minor weakness.,We have to tolerate each others little FOIBLEs,
,IDIOSYNCRASY,peculiarity or a distinctive feactue.,Wearing a raincoat even before it starts raining is one of her idiosyncrasies,
,ODDITY,anything strange or unusual.,The book deals with some of the oddities of grammar and spelling,
,UIRKINESS,a strange attitude or habit.,Everyone has his/her own little uirks and mannerisms,
,CRUX,the essential point.,Now we should come to the CRUX of the matter,
,GIST,a summary.,I missed the beginning of the lecture can you give me the GIST of what he said ,
,PURPORT,meaning essence or gist.,What is the main PURPORT of your letter,
,AMORPHOUS,unclear or vague.,An AMORPHOUS mass of cells with no identity at all,
,BECLOUD,make unclear.,The introduction of such a resolution would only BECLOUD the matter,
,CLOUD,make unclear.,Doubts were beginning to CLOUD my mind,
,INDISTINCT,unclear.,His memory of the incident was someone INDISTINCT,
,MURKY,dim or hard to see through clearly.,adj Ton,
,MURKY,dim or hard to see through clearly.,This is a MURKY night,
,NEBULOUS,unclear or vague.,This is a NEBULOUS concept,
,FLAWLESS,without mistakes.,Her English is almost FLAWLESS,
,IMMACULATE,perfect clean or without mistakes.,She always looks IMMACULATE,
,IMPECCABLE,without mistakes.,Her written English is IMPECCABLE,
,INFALLIBLE,incapable of making mistake.,Doctors are not INFALLIBLE,
,INTEGRITY,honesty.,A man of great INTEGRITY,
,IRREPROACHABLE,can not be criticised.,His conduct as a police officer was IRREPROACHABLE,
,PROBITY,honesty.,The defense attorney uestioned the PROBITY of the witness,
,RECTITUDE,morality.,She is a model of RECTITUDE,
,UNIMPEACHABLE,can not be doubted or questioned.,We got evidence from an UNIMPEACHABLE source,
,Decorous,dignified, proper, and in good taste.,It was a spectacularly Decorous event,
,Demure,shy and reserved.,She is a Demure young lady,
,Prim,formally precise or proper.,She is much too Prim and proper to be a host,
,Propriety,following what is socially acceptable in speech and behavior.,Nobody questioned the Propriety of her being there alone,
,Seemly,dignified, proper, and in good taste.,It was not considered Seemly to talk in such a way in front of the children,
,X Execrable,very bad or unpleasant.,An execrable stage performance,
,X Flagrant,openly outrageous.,A flagrant violation of human rights,
,X Malfeasance,a wrong act.,The officer was arrested for malfeasance,
,Arrogant,too proud and looking down on others.,His Arrogant behavior is observed by his seniors with disgust,
,Audacious,very bold.,An Audacious decision,
,Bombastic,(of speech, writing, etc.) high- sounding; high-flown; inflated; pretentious.,There were Bombastic speeches by party members,
,Braggart,one who brags.,I am not trying to be a Braggart, but the editors mentioned me frequently i,
,Bravado,a bold or brave manner.,'Don't threaten me,' she whispered with false Bravado,
,Brazen,shamelessly bold.,She had become Brazen about the whole affair,
,Cheeky,slightly rude or disrespectful.,A Cheeky smile,
,Conceited,very proud.,He is a very Conceited person,
,Effrontery,bold and rude manner.,He had the Effrontery to accuse me of lying,
,Egotistical,very proud or self- centered.,His Egotistical behaviour prevented him from really loving anyone but himself,
,Gall,bold and rude manner.,Then they had the Gall to complain about the head of the school,
,Grandiloquent,pompous or bombastic.,His Grandiloquent speech impressed no one,
,Haughty,very arrogant or proud.,He replied with Haughty disdain,
,Hauteur,a haughty manner.,Bills haughtiness infuriated Martha so much that she stormed out of the room,
,Hubris,excessive pride.,His failure was brought only by Hubris,
,Impertinent,rude.,Would it be Impertinent to ask why you are leaving,
,Impudent,rude.,During the examination, his conduct was Impudent,
,Insolent,rude.,Her Insolent attitude cost her the job,
,Nerve,boldness.,It took a lot of Nerve to take the company to the court,
,Pompous,arrogant or conceited.,His speech sounded very Pompous and self congratulatory,
,Presumptuous,impertinently bold.,Would it be Presumptuous of me to ask to borrow your car,
,Pretentious,assume great importance for oneself.,Bureaucrats are generally lazy,Pretentious, and vindictive individuals,
,Supercilious,displaying arrogant pride, scorn, or indifference.,The jewelry store clerk was very Supercilious,
,Swagger,walk or behave in a very arrogant or proud way.,He Swaggered into the room, looking very pleased with himself,
,Temerity,excessive boldness.,He had the Temerity to call me a liar,
,Vainglorious,very proud and boastful.,He has always come across as deeply untrustworthy and extremely Vainglorious,
,X Unassuming,modest.,Sachin Tendulkar is a very unassuming,
,Bedlam,chaos or conusion.,It was Bedlam at our house on the morning of the weddin,
,Tumultous,marked by disturbance, disorder and uproar.,Both had to brace themselves or a tumultuous period of financial and lega,
,Turbulence,Violent disorder.,That was a period of Turbulence in the country's history,
,Upheaval,strong or violent change or disturbance.,The upheaval scared off tourists and shattered the city's economy,
,Artful,do something skillfully, especially in a cunning way.,He was Artful and cunning so she didn't really trust him,
,Artifice,trickery.,Pretending to faint was merely an Artifice,
,Artifice,trickery.,A con man who Bilked investors out of millions of dollars,
,Chicanery,deception or trickery.,It can take several hours in large counties for the ballots to reach the countin,
,Crafty,sly and deceptive.,He's a Crafty old devil,
,Dupe,a person who can be easily fooled.,He has never made a progress because he is a Dupe,
,Finagle,take money, possessions, etc by trickery.,He Finagled some tickets for tonight's big game,
,Fleece,cheat someone of money, possessions, etc.,,Some local stores have been fleecing tourists,
,Guile,deception or trickery.,George was a man completely lacking in Guile,
,Gulled,deceived.,The immigrant was Gulled because he trusted everyone very easily,
,Hoodwink,cheat or deceive.,She was Hoodwinked into buying a worthless necklace,
,Swindle,cheat someone of money, possessions, etc.,,They Swindled him out of hundreds of dollars,
,Wily ,cunning.,The boss is a Wily old fox,
,Felon,one who has committed a serious crime.,A convicted Felon loses the right to vote,
,Menace,a threatening person or a thing.,A new initiative aimed at beating the Menace of illegal drugs,
,Miscreant,one who creates trouble.,Some Miscreants uprooted all the plants in our colony last night,
,vRogue,a violent person, especially a criminal.,Many of the residents of this apartment were Rogues,
,Scoundrel,an unprincipled, dishonorable person; villain.,The Scoundrel who killed her escaped before the police had any knowledge o,
,Cataclysm,a violent upheaval.,The immediate cause for this Cataclysm was the recession,
,Catastrophe,a disaster.,Early warnings of rising water levels prevented another major Catastrophe,
,Coup (X),a clever action or accomplishment.,At this point in time, no one can be sure as to whether the coup was justified,
,Debacle,a disaster.,The revolution ended in a Debacle,
,Apprehensive,worried, nervous or fearful.,You have no reason to be Apprehensive about the future,
,Cynical,always questioning or doubting people or their motives.,Do you have to be Cynical about everything,
,Dubious,doubtful.,I was pretty Dubious about the whole idea,
,Questionable,doubtful or subject to question.,Their conclusion is highly Questionable,
,Septical,doubtful.,I am Septical about his chances of winning,
,Altruist,someone who makes charitable donations intended to increase human wellbeing.,Businessmen are not necessarily motivated by respect given to Altruists,
,Benefactor,one who gives money or other support for a good cause.,He is a generous Benefactor,
,Beneficent,kind or generous.,Her father is a Beneficent businessman,
,Benevolent,kind or generous.,Believe in the existence of a Benevolent God,
,Humane,kind or compassionate.,Campaigners claim that the animals are not being kept in Humane condition,
,Magnanimous,generous.,Without their Magnanimous support, this project would not have been possible,
,Munificent,generous.,We are extremely grateful for your Munificent gift to our cause,
,Patron,one who gives money or other support.,She also selects buyers carefully, preferring a Patron who is willing to donat,
,Philanthropist,someone who makes charitable donations intended to increase human,He was a wealthy businessman and Philanthropist,
,Charlatan,a person who pretends.,He knows nothing about medicine- he is a complete Charlatan,
,Imposter,a person who pretends to be someone else.,These measures may not entirely stop fraudulent accounts from being opene,
,Swindler,a cheater.,The Swindler swindled all the property from his friends,
,Conceiable,possible.,It is a Conceiable that Ill see her tomorrow,
,Credible,belieable.,It is just not Credible that she would cheat,
,Feasible,possible,Its just not Feasible to manage the business on a part time basis,
,Plausible,possible,Her story sounded perfectly Plausible,
,Pragmatic,practical.,We should hae a Pragmatic approach to management problems,
,Utilitarian,intended for use practical.,This is a plain Utilitarian kitchenware,
,Verisimilar,truthful or probable.,A Verisimilar tale,
,Viable,practical.,These custom-built deices are not cheap enough to be commercially Viable,
,Abbreviated,shortened.,The National Aeronautics and Space Administration is Abbreviated to NASA,
,Abridge,shorten ( a piece of writing, film etc ).,She has been asked to Abridge the movie for television,
,Brevity,shortness or conciseness.,Charles Dickens was not known for his Brevity in writing,
,Condense,shorten.,Condense your answer into a few words,
,Laconic,using few words.,A Laconic comment,
,Monosyllabic,very brief.,A Monosyllabic reply,
,Reticent,quiet ; not speaking a lot.,Friends gave mixed, but frequently more positive ratings to more Reticen,
,Succinct,short ; to the point.,Keep your answers as Succinct as possible,
,Taciturn,quiet ; not speaking a lot.,He is a Taciturn and serious young man,
,Recapitulate,summarize.,To Recapitulate briefly, the three main points are these,
,Regurgitate,repeat, especially something not fully understood.,For the exam, you must be able to Regurgitate the information,
,Rehash,repeat or use again, with no or few changes.,He just Rehashes songs from the 60's,
,Reiterate,repeat.,Let me Reiterate that we are fully committed to this policy,
,Abstemious,showing restrain.,He was a hardworking man with Abstemious habits,
,Abstinence,restraint.,Abstinence from chocolates is impossible for her,
,Celibacy,refrain from marriage or sex.,He has been celibate all his life,
,Forbear,refrain from something.,He wanted to answer back, but he forbore from doing so,
,Moderate,within reasonable limits.,He has Moderate salary demands,
,Refrain,stop from doing something.,Please, Refrain from smoking in this area,
,Temperate,mild or moderate.,He is Temperate in his eating and drinking habits,
,X Indulge,give in to an inclination or desire.,They went into town to indulge in some serious shopping,
,Incandescent,shining.,Although these bulbs are Incandescent, they consume much less energy,
,Iridescent,shining.,A bird with Iridescent bright colors,
,Luminous,shining.,He was looking at us with large Luminous eyes,
,Lustrous,shining.,She has thick Lustrous hair,
,Refulgent,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent settin,
,Scintillating,shining with bright flashes of light.,Scintillating screens are a direct method to observe an ion beam,
,Incandescent,shining.,Although these bulbs are Incandescent, they consume much less energy,
,Iridescent,shining.,A bird with Iridescent bright colors,
,Luminous,shining.,He was looking at us with large Luminous eyes,
,Lustrous,shining.,She has thick Lustrous hair,
,Refulgent,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent settin,
,Scintillating,shining with bright flashes of light.,Scintillating screens are a direct method to observe an ion beam,
,Incandescent,shining.,Although these bulbs are Incandescent, they consume much less energy,
,Iridescent,shining.,A bird with Iridescent bright colors,
,Luminous,shining.,He was looking at us with large Luminous eyes,
,Lustrous,shining.,She has thick Lustrous hair,
,Refulgent,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent settin,
,Scintillating,shining with bright flashes of light.,Scintillating screens are a direct method to observe an ion beam,
,Garrulous,very talkative.,He became Garrulous whenever he was extremely happy,
,Loquacious,very talkative.,She is a Loquacious lady who never runs out of stories to tell,
,Prolix,using more words than are required.,This Prolix article is telling you more than you want to know,
,Verbiage,speech or writing using more words than are required.,The Verbiage devoted to the denigration of spell-check could fill a dictionary,
,Verbose,using more words than are required.,She is a Verbose speaker,
,Voluble,very talkative.,Evelyn was very Voluble on the subject of woman rights,
,Artless,without deception.,The Artless sincerity of a young child,
,Credence/ Credible,truthfulness, or believability.,They could give no credence to the findings of the survey,
,Credulous,believing things very easily.,The law will afford relief to the Credulous people who have been duped,
,Dupe,an innocent or gullible person.,He has never made a progress because he is a Dupe,
,Guileless,without deception.,Jacobs, a sweet and Guileless,performer, is quite delightful,
,Gullible,easily fooled.,The advertisement is aimed at Gullible young women worried about their weight,
,Ingenuous,innocent.,Everyone was flexible and Ingenuous and looked for ways to keep things going,
,Nave,innocent.,She's so naive that she believes everything she reads,
,Isolation,separated from the rest of people or things.,Many unemployed people experience feelings of Isolation and depression,
,Recluse,a person who likes staying alone or in isolation.,Her life, lived as a Recluse, gave rise to all sorts of stories concerning her,
,Seclude,separate from others.,After Mr. Parks death, his daughter, who never married, has lived a Secluded life,
,Solitary,alone.,She enjoys long Solitary walks,
,Lax,careless.,The entire class performed incredibly well on the test, largely due to the sleep,
,Negligent,careless.,His parents say that the naval medical staff was Negligent,
,Remiss,careless.,We were Remiss in not sending thank-you notes for our wedding gifts,
,Slipshod,done carelessly.,The crops are gathered in a Slipshod way. How do we get profits from them,
,X Stringent,harsh or strict.,Stringent safety procedures prevent accidents in a dangerous work environment,
,Affirm,confirm.,I can Affirm that no one will lose his or her job,
,Ascertain,confirm.,A great detective must always Ascertain his beliefs,
,Aver,say openly and confidently.,She Averred that she had never seen the man before,
,Avow,declare openly.,They Avowed their undying love for each other,
,Proclaim,declare openly or publicly.,The day was Proclaimed a public holiday,
,X Abdicate,give up ( power, claim,right, etc).,Sonia Gandhi willingly abdicated the position of the Prime Minister,
,X Abjure,give up.,Academic freedom to pursue the truth entails the obligation to abjure untruth,
,X Abnegate,give up.,The king abnegated his power to the ministers,
,X Cede,give up or surrender ( land, position, or authority ).,Cuba was ceded by Spain to the US in 1898 year,
,X Forsake,give up.,She promised his wife that he will never forsake her,
,X Forswear,give up an idea, belief, or habit.,He foreswore cigarettes as his New Year's resolution,
,X Relinquish,give up.,He was forced to relinquish control of the company,
,Prone,easily affected or influenced by.,People with fair skin, who sunburn easily, are very Prone to develop skin cancer,
,Subject to,open or exposed to.,The whole meeting was subjected to ridicule,
,Susceptible,easily affected or influenced by.,Salt intake may lead to high blood pressure in Susceptible adults,
,Vulnerable,open to or easily affected by.,In cases of food poisoning, young children are especially Vulnerable,
,X Impervious,incapable of being influenced, persuaded, or affected.,She is impervious to criticism,
,# Browse,to look through or glance at casually.,He's browsing the shelves for something to read,
,Peruse,read or examine something carefully.,A copy of the report is available for you to Peruse at your leisure,
,Pore Over,examine carefully.,His lawyers are poring over the fine print in the contract,
,Scrutinize,read or examine something carefully.,She leaned forward to Scrutinize their faces,
,Charade,a game in which mambers take turns at acting out in pantomime a word, phrase.,Let's play Charades,
,Gesticulate,express using gestures.,She was shouting and gesticulating from the other side of the road,
,Mime,the art or technique of portraying a character, mood, idea, or narration by gestures and,The actor Mimed the President very accurately,
,Pantomime,the art or technique of portraying a character, mood, idea, or narration by gestures,This is a magical tale told through Pantomime and song,
,Affable,friendly, pleasant.,Mr Brook is an extremely Affable and approachable person,
,Amiable,friendly, pleasant.,Two Amiable people who no longer want to be married to one another might have a,
,Amicable,friendly.,Round the family table, the political talk is tough, but Amicable,
,Camaraderie,a feeling of friendship and trust.,The games are designed to differentiate the line between competition an,
,Complaisance,ready to accept and doing what others want you to do.,She was a complaisant wife and dutiful daughter,
,Congenial,friendly, cheerful.,It always feels great to work in a Congenial environment,
,Convivial,friendly, cheerful.,She is a woman of Convivial nature,
,Cordial,friendly.,We both share a Cordial relationship,
,Fraternize,associate in a friendly manner.,The recession has created an atmosphere where disparate groups fraternise in a,
,Genial,friendly, pleasant.,Bob was always Genial and welcoming host,
,Camouflage,concealment by some means that alters or obscures the appearance.,Drab plumage provides the bird with Camouflage against predators,
,Cloak,cover or hide.,Cloaking an issue never helps you get rid of it, you should face it,
,Dissemble,disguise feelings or intention.,She was a very honest person who was incapable of dissembling,
,Feign,pretend.,A present for me? she asked with Feigned surprise,
,Guise,assumed appearance.,He approached them under the Guise of friendship,
,Incognito,having one's identity concealed.,Movie stars often prefer to travel Incognito,
,Masquerade,a pretended act.,He was tired of the Masquerade and wanted the truth to come out,
,Shroud,cover or hide.,The clouds Shroud the mountain 9 out of 10 days,
,Travesty,a false or illogical representation or imitation.,The trial was a Travesty of justice,
,Emulate,imitate with effort to equal or surpass.,She hopes to Emulate her sister's athletic achievements,
,Mimic,copy words or actions.,He Mimicked Rajnikant in the class,
,Simulate,to copy.,Role- playing is a useful way of simulating real-life situations,
,Arbiter,someone selected to judge and settle a dispute.,The law is the final Arbiter of what is considered wrong,
,Arbitrator,someone selected to judge and settle a dispute.,He was chosen as the Arbitrator for the cricket match,
,Mediate,to act between parties to settle an agreement, compromise,etc.,,The Mayor was asked to Mediate in the dispute,
,Officiate,act in an official capacity.,A new referee will Officiate at the game,
,Preside,act as the leader or president of a meeting,etc.,,They asked if I would Preside at the committee meeting,
,Cantankerous,bad tempered.,He is a Cantankerous old man,
,Chagrin,feel irritated or embarrassed.,To her Chagrin, neither of her sons became doctors,
,Choleric,irritable.,He was a Choleric, self- important man,
,Churlish,rude, irritable or bad tempered.,It might seem Churlish to critique this engaging film on political grounds,
,Curmudgeon,a bad tempered person.,You are such a Curmudgeon - why do you keep shouting at my kids for no reason,
,Grouchy,irritable or bad tempered.,On average, people are lively when they wake up and become Grouchy as the da,
,Gruff,rude, harsh or bad tempered.,Beneath his Gruff exterior, he's really a nice guy,
,Irascible,irritable.,Clearly, he has been made Irascible by taunts about his doomsday no-shows,
,Testiness,irritability.,'Why do you laugh at me?' she inquired, with a frank Testiness,
,Lascivious,indicating sexual interest or expressive of lust.,He was fired for making Lascivious remarks to a co-worker,
,Lecherous,lustful .,He had a Lecherous gleam in his eye,
,Leer,stare in a lustful way.,Leering at others is utterly frustrating and intolerable,
,Lewd,sexually inappropriate.,Any clothing that would be considered to be Lewd will be cause for any visitor to b,
,Lurid,glaringly vivid or sensational, esp sexually.,She was wearing a Lurid orange and green blouse,
,Obscene,sexually inappropriate.,He was arrested for making Obscene calls,
,Ogle,stare in a lustful way.,He is not in the habit of ogling at women,
,Seamy,immoral, unpleasant or sordid.,He was always attracted towards a Seamy way of life,
,Sordid,morally ignoble.,It was a shock to discover the truth about his Sordid past,
,Vulgar,sexually inappropriate.,The Vulgar decoration spoilt the mood and ambience of the party,
,Incumbent,an official who holds a position in office.,Voters are usually vote for Incumbents who bring improvement, however limited,
,Sedentary,sitting a lot and not very physically active.,The researchers say that Sedentary behaviour such as watching TV, sitting in a car o,
,Sinecure,a job that pays, but involves minimal work.,Because he was the brother of the CEO, he was offered a Sinecure in the company,
,Cemmemorate,remember something by honoring it.,A series of movies will be shown to commemorate the 30th anniversary of his death,
,Deference,respect.,He responded with courtly Deference, giving them his full attention,
,Exalt,raise to a higher rank, honour or dignity.,He was Exalted to the position of president,
,Hallow,to respect or honor as being holy.,Their wedding was Hallowed by a friendly priest,
,Homage,great respect and honor.,He describes his book as 'a Homage to my father.,
,Revere,respect deeply.,From earliest childhood, she had been taught to Revere and love bishops of her church,
,Venerate,respect deeply.,Obey and Venerate the old people, particularly your parents,
,Clandestine,secret.,The CIA might run a Clandestine operation to infiltrate terrorist organizations,
,Covert,secret.,The teachers weren't impressed by the students' Covert attempt to derail th,
,Furtive,secret.,She cast a Furtive glance over her shoulder,
,Oblique,refering to something indirectly.,He referred only Obliquely to their recent problems,
,Skulk,to move in a stealthy manner.,There was someone Skulking behind the bushes,
,Sly,secret.,What separated him from a run-of-the- mansion celebrity aitist is his offhand intimac,
,Stealth,secret.,If you plan a Stealth birthday party, then the guest of honor will be pleasantl,
,Surreptitious,secret.,The members of the society held Surreptitious meetings because they're a secre,
,X Overt,done openly.,There was little overt support for the project,
,Appropriate,to take something, someone's ideas, etc. for your own use, especially without,He was accused of appropriating club funds,
,Divest,to strip or deprive (someone or something), especially of property or rights.,The company is Divesting itself of some of its assets,
,Expropriate,to take (something) from another's possession for one's own use.,He Expropriated my ideas for his own article,
,Preempt,to acquire or appropriate before someone else.,A political issue Preempted by the opposition party,
,Usurp,take by force.,The emergency manager does not replace them or Usurp their jobs,
,Erotic,sexually exciting.,An Erotic art seems to be appealing if depicted sensually,
,Seductive,tending to seduce; tempting.,Female radio jockeys often have Seductive voices,
,Sensual,exciting the senses.,Food is a great Sensual experience,
,Adage,a wise saying.,According to the old Adage, a picture is worth a thousand words,
,Aphorism,a wise saying.,'People who live in glass houses shouldn't throw stones' is an Aphorism which is ap,
,Apothegm,a short saying.,'Necessity,' says the old Apothegm, 'is the mother of invention.,
,Epigram,a short, witty remark.,One might say that the idea of exceptionalism is thoroughly unexceptional, if you'l,
,Maxim,a general truth.,An overused Maxim of real estate is 'Location, location, location.,
,Precept,a general rule.,The law of nature has but one Precept, 'Be strong',
,Aspersion,cast doubts on or question something.,I wouldn't want to cast Aspersions on your honesty,
,Calumny,false statements to damage someones reputation.,He accused the press of publishing vicious calumnies,
,Defame,spoil someone's reputation.,The newspaper denies any intention to Defame the senator's reputation,
,Libel,a written document to damage someones's reputation.,He sued the newspaper for Libel,
,Malign,to speak harmful untruths about.,She feels she has been much Maligned by the press,
,Obloquy,public criticism.,Her family tried to shield her from Obloquy,
,Opprobrium,public criticism.,The bombing in the city has attracted international Opprobrium,
,Slander,makie damaging accusations against someone.,He is suing them for Slandering him,
,Slur,makie damaging accusations against someone.,She accused the programme of Slurring the company's name,
,Vilify,makie damaging accusations against someone.,The Nazi propaganda vilified the Jews,
,ARRESTING,attracting attention.,An ARRESTING song is one you always want to hear,
,CAPTIVATE,attract completely.,The children were CAPTIVATEd by her stories,
,ENAMORED,attract completely.,The tourists have always been enamoured by the beauty of Niagara Falls,
,ENTHRALL,attract completely.,He is a star performer whose grace, skill, and virtuosity ENTHRALL the audiences,
,INFATUATE,love something greatly.,He was INFATUATEd with his new car,
,MESMERIZE,attract completely.,They were MESMERIZEd by her performance,
,RAPTURE,intense happiness.,Charles listened with RAPTURE to her singing,
,RIVET,fascinate completely.,The last chapter was so RIVETing that I was reading past midnight,
,SPELLBINDING,attracting completely.,It was a SPELLBINDING description of life in ancient Rome,
,X ENNUI,boredom.,The endless lecture produced an unbearable ennui,
,ACOLYTE,an assistant or follower.,He is the emperor's faithful ACOLYTE,
,APPRENTICE,a person learning a trade under the guidance of an experienced person.,An APPRENTICE chef,
,CADET,a young person training to become an officer in armed forces.,Thomas received the best CADET award of the Air Force last year,
,CALLOW,immature or inexperienced.,Nicklaus was enthralled the first time he played in the Masters in 1959 as a CALLOW 19-year-old amateur,
,DILETTANTE,a person who takes up an activity, especially in a superficial way.,Online DILETTANTEs dropped out fast, but 23,000 committed learners finished the course,
,INGENUOUS,innocent or inexperienced.,It is INGENUOUS to suppose that money did not play a part in his decision,
,NEOPHYTE,an inexperienced person.,A political NEOPHYTE is someone who has just been elected and comes to Washingto,
,NOVEL,new.,Protesters found a NOVEL way of demonstrating against rising oil prices,
,NOVICE,an inexperienced person.,I'm a complete NOVICE at skiing,
,ROOKIE,an young, inexperienced person.,I don't want to have another ROOKIE to train,
,TYRO,a beginner.,Whether you're a vacationing TYRO or a big-name pro, you will enjoy the activities,
,AUDACIOUS,bold or brave.,The AUDACIOUS soldier went into battle without a shield,
,CHIVALRY,qualities, including courtesy, generosity and valor exhibited by a man.,Women always admire men who are chivalrous,
,DAUNTLESS,fearless .,The DAUNTLESS reporters saved the lives of hundreds of tourists in the hotel,
